payment_month_year,merchant_id,total_order_count,order_count_w_delivery,order_count_w_rto,email,email_cc,name,rto_invoiced,reminder_sent,rto_amount,invoice_status,status,order_percentage
2024-03,INmSeldc63QJ9j,263,68,50,kayaeretailpvtltd@gmail.com,,KAYAERETAIL,,2024-05-14,5000.0,,Pending status,0.2586
2024-03,IRNe12O1nqpPQL,939,0,0,jovita@bartisans.in,,ROUND THE COCKTAILS PRIVATE LIMITED,,2024-05-14,0.0,,Pending status,0.0
2024-03,ITMw84kujaCKhO,364,53,0,suryakant@meenabazaar.shop ,,Meena Bazaar ,,2024-05-14,0.0,,Pending status,0.1456
2024-03,IoHIhwtDlPuhkJ,9,0,0,sixbyelevenstudio@gmail.com,,Divyesh Doshi HUF,,2024-05-14,0.0,,Pending status,0.0
2024-03,J48RMdC1b73dYg,1069,628,0,sarvodayamindia@gmail.com,,SARVODAYAM MEDICALS INDIA PRIVATE LIMITED,,2024-05-14,0.0,,Pending status,0.5875
2024-03,JNrymGlbgxRl04,262,262,15,vidushi@isakfragrances.com,,ISAK AROMAS PRIVATE LIMITED,2024-04-14,,885.5599999999998,Success,Successful,1.0
2024-03,Je6WBJUrSvp7Ut,46,25,6,akj@rasoishop.com,,RASOISHOP VENTURES PRIVATE LIMITED,,2024-05-14,750.0,,Pending status,0.5435
2024-03,JkuJOHbtFLHR1p,697,0,0,pgm@nutcaseshop.com,snp.billing@gmail.com,SNP ENTERPRISE,,2024-05-14,0.0,,Pending status,0.0
2024-03,KV9N7Dk5Fe5OSm,48,0,0,petolyrazorpay@gmail.com,,OLYMPIA INDUSTRIES LIMITED,,2024-05-14,0.0,,Pending status,0.0
2024-03,Kb86PrdlM26Wf5,141,126,50,stephen.r@breakbounce.com,,GBL RIGEL PRIVATE LIMITED,2024-05-07,2024-04-14,3750.0,Success,Successful,0.8936
2024-03,NEEDBMIuj4musE,146,143,25,"team@poshpantsclub.com, jhashankgupta@gmail.com",,Posh Pants Club,2024-04-14,,2500.0,Success,Successful,0.9795
2024-04,ChdCdGm7TvuVk6,2,0,0,dharini.bajaj@imaginemarketingindia.com,,IMAGINE MARKETING LIMITED,,2024-05-14,0.0,,Pending status,0.0
2024-04,CjaeQlPFXFvaLN,862,862,127,karishma@faebeauty.in,mayur@faebeauty.in ,FAE BEAUTY PRIVATE LIMITED,2024-05-14,,7445.58,Success,Successful,1.0
2024-04,CtHTcKWCa4ZDeF,20,16,3,shwetashivkumar@ymail.com,,whysoblue,2024-05-15,2024-05-14,600.0,Success,Successful,0.8
2024-04,CyFgPUrwzJ5VhG,546,540,111,vidhi@oleumcottage.com,,Cocoburra Cosmeceuticals Private Ltd.,2024-05-22,2024-05-14,8880.0,Success,Successful,0.989
2024-04,DRA8pvry1C4oTC,1163,1163,91,abhishek@arborealstevia.com,accounts@arborealstevia.com,Arboreal Bioinnovations Pvt Ltd,2024-05-14,,11375.0,Success,Successful,1.0
2024-04,DUKiYoYvbaUXud,3851,3337,639,folliculartechnologies@gmail.com,,follicular technologies private limited,2024-05-14,,11100.0,Success,Successful,0.8665
2024-04,DkYdOAXPbbqFwT,530,530,63,ankit.mondal@rekhta.org,avisar.diwaker@rekhta.org,Rekhta Foundation,2024-05-14,,3780.0,Success,Successful,1.0
2024-04,Dq7VZ3fMp7qQQ7,1442,1423,281,sugandhini@thehadenaturals.com,,The Hade,2024-05-14,,15646.440000000002,Success,Successful,0.9868
2024-04,EJIXcnbMpszHqe,1025,1022,135,supriyamalik@indulgeoessentials.com ,,Indulgeo Essentials,2024-05-14,,22275.0,Success,Successful,0.9971
2024-04,EJu3xUe1qpgeB8,127,127,30,gauravkhurana1987@gmail.com,,Aganya Kreations,2024-05-19,2024-05-14,3750.0,Success,Successful,1.0
2024-04,EyqQxodBBBYpm6,1254,1105,262,fullyfilmy.in@gmail.com,,Plan Z Digital Private Limited,2024-05-14,,20960.0,Success,Successful,0.8812
2024-04,FGmEEx9rbF5e8F,243,243,50,mail.ecentric@gmail.com,salendra@ecentric.in,Ecentric India Pvt Ltd,2024-05-15,2024-05-14,2250.0,Success,Successful,1.0
2024-04,FQLy8isl8cBT4q,695,620,139,gokulraj@cookdtv.com,,Cookd Ventures Private Limited,2024-05-14,,7645.0,Success,Successful,0.8921
2024-04,FiVc88jM7AeSta,70,0,0,punammetalcrafts@gmail.com,,Punam Metalcrafts,,2024-05-14,0.0,,Pending status,0.0
2024-04,G4WBGNh0UU0RUp,425,381,57,support@stylefeathers.com,,Style Feathers,2024-05-14,,3149.8900000000003,Success,Successful,0.8965
2024-04,G6XfSND0uWWQzn,6,0,0,ashwath@advaitindia.com,,Advait Fashion Management Pvt Ltd,,2024-05-14,0.0,,Pending status,0.0
2024-04,GGONsupA74tYXV,8,2,0,info@digitalsellpro.com,sunny.makhija@digitalsellpro.com ,SELLPRO COMMERCE PRIVATE LIMITED,,2024-05-14,0.0,,Pending status,0.25
2024-04,GYxvSchZt2syEE,1064,0,0,divakar.venkat@hh.global,,HEALTH AND HAPPINESS (H&H) TRADING INDIA PRIVATE LIMITED,,2024-05-14,0.0,,Pending status,0.0
2024-04,Glk1BQ6cvvA8DJ,1427,1377,335,jhashankgupta@gmail.com,,Lazo,2024-05-14,,26800.0,Success,Successful,0.965
2024-04,HD1eg1yHtJmz5O,134,133,18,ibcorporation@live.com,,I B CORPORATION,2024-05-16,2024-05-14,1800.0,Success,Successful,0.9925
2024-04,HJHvrI58d1PqIe,360,343,30,japjeet@fflirtygo.com,,Graffiti,2024-05-14,,2400.0,Success,Successful,0.9528
2024-04,HjDCaAKmzwvZVr,564,546,116,khatushyamcreations@gmail.com,,Khatushyam Creations,2024-05-14,,14500.0,Success,Successful,0.9681
2024-04,HkhexJSLXjxnVH,8,7,0,metrixretails@gmail.com,,METRIX RETAILS,,2024-05-14,0.0,,Incorrect status,0.875
2024-04,HwvQnDULtFSfih,72,0,0,nikita@truvitals.in,,NIARA HEALTHCARE PRIVATE LIMITED,,2024-05-14,0.0,,Pending status,0.0
2024-04,ICmqJzaoWUpyj6,27,0,0,chirag@mendeserve.com,,YOUNG ELEGANCE LIFE CARE,,2024-05-14,0.0,,Pending status,0.0
2024-04,IEJDxs6E57EG8a,80,57,0,info@7-10.in,,Sanghvi Erectors Pvt Limited,,2024-05-14,0.0,,Pending status,0.7125
2024-04,IRNe12O1nqpPQL,333,0,0,jovita@bartisans.in,,ROUND THE COCKTAILS PRIVATE LIMITED,,2024-05-14,0.0,,Pending status,0.0
2024-04,ITMw84kujaCKhO,333,39,0,suryakant@meenabazaar.shop ,,Meena Bazaar ,,2024-05-14,0.0,,Pending status,0.1171
2024-04,J48RMdC1b73dYg,1023,550,0,sarvodayamindia@gmail.com,,SARVODAYAM MEDICALS INDIA PRIVATE LIMITED,,2024-05-14,0.0,,Pending status,0.5376
2024-04,JNrymGlbgxRl04,177,177,1,vidushi@isakfragrances.com,,ISAK AROMAS PRIVATE LIMITED,2024-05-14,,100.0,Success,Successful,1.0
2024-04,Je6WBJUrSvp7Ut,496,465,40,akj@rasoishop.com,,RASOISHOP VENTURES PRIVATE LIMITED,2024-05-14,,5000.0,Success,Successful,0.9375
2024-04,JkuJOHbtFLHR1p,431,0,0,pgm@nutcaseshop.com,snp.billing@gmail.com,SNP ENTERPRISE,,2024-05-14,0.0,,Pending status,0.0
2024-04,KV9N7Dk5Fe5OSm,33,0,0,petolyrazorpay@gmail.com,,OLYMPIA INDUSTRIES LIMITED,,2024-05-14,0.0,,Pending status,0.0
2024-04,Kb86PrdlM26Wf5,93,62,0,stephen.r@breakbounce.com,,GBL RIGEL PRIVATE LIMITED,,2024-05-14,0.0,,Pending status,0.6667
2024-05,ChdCdGm7TvuVk6,2,0,0,dharini.bajaj@imaginemarketingindia.com,,IMAGINE MARKETING LIMITED,,,0.0,,,0.0
2024-05,CjaeQlPFXFvaLN,976,958,135,karishma@faebeauty.in,mayur@faebeauty.in ,FAE BEAUTY PRIVATE LIMITED,,,8368.2,,,0.9816
2024-05,CtHTcKWCa4ZDeF,8,4,0,shwetashivkumar@ymail.com,,whysoblue,,,0.0,,,0.5
2024-05,CyFgPUrwzJ5VhG,497,387,5,vidhi@oleumcottage.com,,Cocoburra Cosmeceuticals Private Ltd.,,,400.0,,,0.7787
2024-05,DRA8pvry1C4oTC,1725,1701,111,abhishek@arborealstevia.com,accounts@arborealstevia.com,Arboreal Bioinnovations Pvt Ltd,,,13875.0,,,0.9861
2024-05,DUKiYoYvbaUXud,4510,3875,717,folliculartechnologies@gmail.com,,follicular technologies private limited,,,12225.0,,,0.8592
2024-05,DkYdOAXPbbqFwT,929,924,121,ankit.mondal@rekhta.org,avisar.diwaker@rekhta.org,Rekhta Foundation,,,7260.0,,,0.9946
2024-05,Dq7VZ3fMp7qQQ7,1133,1122,213,sugandhini@thehadenaturals.com,,The Hade,,,11888.450000000003,,,0.9903
2024-05,E2NWmnnFI68dlm,1,0,0,tasuvure@gmail.com,arnavsaraf1309@gmail.com,HI LIFE EXPORTS PRIVATE LIMITED,,,0.0,,,0.0
2024-05,EJIXcnbMpszHqe,671,669,93,supriyamalik@indulgeoessentials.com ,,Indulgeo Essentials,,,12925.0,,,0.997
2024-05,EJu3xUe1qpgeB8,90,81,18,gauravkhurana1987@gmail.com,,Aganya Kreations,,,2250.0,,,0.9
2024-05,EyqQxodBBBYpm6,1279,1135,246,fullyfilmy.in@gmail.com,,Plan Z Digital Private Limited,,,19680.0,,,0.8874
2024-05,FGmEEx9rbF5e8F,372,54,12,mail.ecentric@gmail.com,salendra@ecentric.in,Ecentric India Pvt Ltd,,,300.0,,,0.1452
2024-05,FQLy8isl8cBT4q,881,764,137,gokulraj@cookdtv.com,,Cookd Ventures Private Limited,,,7535.0,,,0.8672
2024-05,FiVc88jM7AeSta,64,0,0,punammetalcrafts@gmail.com,,Punam Metalcrafts,,,0.0,,,0.0
2024-05,G4WBGNh0UU0RUp,450,371,46,support@stylefeathers.com,,Style Feathers,,,2526.7200000000003,,,0.8244
2024-05,G6XfSND0uWWQzn,2,0,0,ashwath@advaitindia.com,,Advait Fashion Management Pvt Ltd,,,0.0,,,0.0
2024-05,GGONsupA74tYXV,7,3,0,info@digitalsellpro.com,sunny.makhija@digitalsellpro.com ,SELLPRO COMMERCE PRIVATE LIMITED,,,0.0,,,0.4286
2024-05,GYxvSchZt2syEE,1116,0,0,divakar.venkat@hh.global,,HEALTH AND HAPPINESS (H&H) TRADING INDIA PRIVATE LIMITED,,,0.0,,,0.0
2024-05,Glk1BQ6cvvA8DJ,1539,1371,175,jhashankgupta@gmail.com,,Lazo,,,14000.0,,,0.8908
2024-05,HD1eg1yHtJmz5O,88,79,0,ibcorporation@live.com,,I B CORPORATION,,,0.0,,,0.8977
2024-05,HJHvrI58d1PqIe,633,568,44,japjeet@fflirtygo.com,,Graffiti,,,3520.0,,,0.8973
2024-05,HjDCaAKmzwvZVr,372,340,61,khatushyamcreations@gmail.com,,Khatushyam Creations,,,7625.0,,,0.914
2024-05,HkhexJSLXjxnVH,9,6,0,metrixretails@gmail.com,,METRIX RETAILS,,,0.0,,,0.6667
2024-05,HwvQnDULtFSfih,84,0,0,nikita@truvitals.in,,NIARA HEALTHCARE PRIVATE LIMITED,,,0.0,,,0.0
2024-05,ICmqJzaoWUpyj6,34,0,0,chirag@mendeserve.com,,YOUNG ELEGANCE LIFE CARE,,,0.0,,,0.0
2024-05,IEJDxs6E57EG8a,181,2,0,info@7-10.in,,Sanghvi Erectors Pvt Limited,,,0.0,,,0.011
2024-05,IRNe12O1nqpPQL,136,0,0,jovita@bartisans.in,,ROUND THE COCKTAILS PRIVATE LIMITED,,,0.0,,,0.0
2024-05,ITMw84kujaCKhO,435,31,0,suryakant@meenabazaar.shop ,,Meena Bazaar ,,,0.0,,,0.0713
2024-05,J48RMdC1b73dYg,349,182,0,sarvodayamindia@gmail.com,,SARVODAYAM MEDICALS INDIA PRIVATE LIMITED,,,0.0,,,0.5215
2024-05,JNrymGlbgxRl04,217,216,1,vidushi@isakfragrances.com,,ISAK AROMAS PRIVATE LIMITED,,,63.2,,,0.9954
2024-05,JkuJOHbtFLHR1p,12,0,0,pgm@nutcaseshop.com,snp.billing@gmail.com,SNP ENTERPRISE,,,0.0,,,0.0
2024-05,KV9N7Dk5Fe5OSm,8,0,0,petolyrazorpay@gmail.com,,OLYMPIA INDUSTRIES LIMITED,,,0.0,,,0.0
2024-05,Kb86PrdlM26Wf5,18,10,0,stephen.r@breakbounce.com,,GBL RIGEL PRIVATE LIMITED,,,0.0,,,0.5556
2024-06,CjaeQlPFXFvaLN,229,116,6,karishma@faebeauty.in,mayur@faebeauty.in ,FAE BEAUTY PRIVATE LIMITED,,,600.0,,,0.5066
2024-06,CtHTcKWCa4ZDeF,1,0,0,shwetashivkumar@ymail.com,,whysoblue,,,0.0,,,0.0
2024-06,CyFgPUrwzJ5VhG,226,101,1,vidhi@oleumcottage.com,,Cocoburra Cosmeceuticals Private Ltd.,,,80.0,,,0.4469
2024-06,DRA8pvry1C4oTC,448,86,2,abhishek@arborealstevia.com,accounts@arborealstevia.com,Arboreal Bioinnovations Pvt Ltd,,,250.0,,,0.192
2024-06,DUKiYoYvbaUXud,1687,688,49,folliculartechnologies@gmail.com,,follicular technologies private limited,,,150.0,,,0.4078
2024-06,DkYdOAXPbbqFwT,202,96,5,ankit.mondal@rekhta.org,avisar.diwaker@rekhta.org,Rekhta Foundation,,,300.0,,,0.4752
2024-06,Dq7VZ3fMp7qQQ7,364,149,8,sugandhini@thehadenaturals.com,,The Hade,,,551.13,,,0.4093
2024-06,EJIXcnbMpszHqe,180,120,9,supriyamalik@indulgeoessentials.com ,,Indulgeo Essentials,,,1375.0,,,0.6667
2024-06,EJu3xUe1qpgeB8,19,4,1,gauravkhurana1987@gmail.com,,Aganya Kreations,,,125.0,,,0.2105
2024-06,EyqQxodBBBYpm6,341,111,3,fullyfilmy.in@gmail.com,,Plan Z Digital Private Limited,,,240.0,,,0.3255
2024-06,FGmEEx9rbF5e8F,78,1,0,mail.ecentric@gmail.com,salendra@ecentric.in,Ecentric India Pvt Ltd,,,0.0,,,0.0128
2024-06,FQLy8isl8cBT4q,358,162,13,gokulraj@cookdtv.com,,Cookd Ventures Private Limited,,,715.0,,,0.4525
2024-06,FiVc88jM7AeSta,19,0,0,punammetalcrafts@gmail.com,,Punam Metalcrafts,,,0.0,,,0.0
2024-06,G4WBGNh0UU0RUp,337,108,5,support@stylefeathers.com,,Style Feathers,,,348.6,,,0.3205
2024-06,GGONsupA74tYXV,1,1,0,info@digitalsellpro.com,sunny.makhija@digitalsellpro.com ,SELLPRO COMMERCE PRIVATE LIMITED,,,0.0,,,1.0
2024-06,Glk1BQ6cvvA8DJ,389,209,0,jhashankgupta@gmail.com,,Lazo,,,0.0,,,0.5373
2024-06,HD1eg1yHtJmz5O,50,26,0,ibcorporation@live.com,,I B CORPORATION,,,0.0,,,0.52
2024-06,HJHvrI58d1PqIe,428,178,11,japjeet@fflirtygo.com,,Graffiti,,,880.0,,,0.4159
2024-06,HjDCaAKmzwvZVr,167,47,0,khatushyamcreations@gmail.com,,Khatushyam Creations,,,0.0,,,0.2814
2024-06,HkhexJSLXjxnVH,1,0,0,metrixretails@gmail.com,,METRIX RETAILS,,,0.0,,,0.0
2024-06,HwvQnDULtFSfih,16,0,0,nikita@truvitals.in,,NIARA HEALTHCARE PRIVATE LIMITED,,,0.0,,,0.0
2024-06,ICmqJzaoWUpyj6,11,0,0,chirag@mendeserve.com,,YOUNG ELEGANCE LIFE CARE,,,0.0,,,0.0
2024-06,IEJDxs6E57EG8a,27,0,0,info@7-10.in,,Sanghvi Erectors Pvt Limited,,,0.0,,,0.0
2024-06,IRNe12O1nqpPQL,14,0,0,jovita@bartisans.in,,ROUND THE COCKTAILS PRIVATE LIMITED,,,0.0,,,0.0
2024-06,ITMw84kujaCKhO,152,12,0,suryakant@meenabazaar.shop ,,Meena Bazaar ,,,0.0,,,0.0789
2024-06,J48RMdC1b73dYg,5,1,0,sarvodayamindia@gmail.com,,SARVODAYAM MEDICALS INDIA PRIVATE LIMITED,,,0.0,,,0.2
2024-06,JNrymGlbgxRl04,87,74,0,vidushi@isakfragrances.com,,ISAK AROMAS PRIVATE LIMITED,,,0.0,,,0.8506
2024-06,JkuJOHbtFLHR1p,6,0,0,pgm@nutcaseshop.com,snp.billing@gmail.com,SNP ENTERPRISE,,,0.0,,,0.0
2024-06,Kb86PrdlM26Wf5,4,1,0,stephen.r@breakbounce.com,,GBL RIGEL PRIVATE LIMITED,,,0.0,,,0.25
